model: model_weights_7999.pth, episode: 13, episode_steps: 136
model: model_weights_7999.pth, episode: 14, episode_steps: 122
model: model_weights_7999.pth, episode: 15, episode_steps: 127
model: model_weights_7999.pth, episode: 16, episode_steps: 125
model: model_weights_7999.pth, episode: 17, episode_steps: 116
model: model_weights_7999.pth, episode: 18, episode_steps: 126
model: model_weights_7999.pth, episode: 19, episode_steps: 126
model: model_weights_7999.pth, average_steps: 125.85, std: 9.275101077616352
model: model_weights_3839.pth, episode: 0, episode_steps: 121
model: model_weights_3839.pth, episode: 1, episode_steps: 122
model: model_weights_3839.pth, episode: 2, episode_steps: 139
model: model_weights_3839.pth, episode: 3, episode_steps: 121
model: model_weights_3839.pth, episode: 4, episode_steps: 125
model: model_weights_3839.pth, episode: 5, episode_steps: 122
model: model_weights_3839.pth, episode: 6, episode_steps: 116
model: model_weights_3839.pth, episode: 7, episode_steps: 109
model: model_weights_3839.pth, episode: 8, episode_steps: 167
model: model_weights_3839.pth, episode: 9, episode_steps: 217
model: model_weights_3839.pth, episode: 10, episode_steps: 122
model: model_weights_3839.pth, episode: 11, episode_steps: 184
model: model_weights_3839.pth, episode: 12, episode_steps: 85
model: model_weights_3839.pth, episode: 13, episode_steps: 114
model: model_weights_3839.pth, episode: 14, episode_steps: 126
model: model_weights_3839.pth, episode: 15, episode_steps: 133
model: model_weights_3839.pth, episode: 16, episode_steps: 114
model: model_weights_3839.pth, episode: 17, episode_steps: 136
model: model_weights_3839.pth, episode: 18, episode_steps: 140
model: model_weights_3839.pth, episode: 19, episode_steps: 199
model: model_weights_3839.pth, average_steps: 135.6, std: 31.45059617876901
model: model_weights_4109.pth, episode: 0, episode_steps: 120
model: model_weights_4109.pth, episode: 1, episode_steps: 125
model: model_weights_4109.pth, episode: 2, episode_steps: 118
model: model_weights_4109.pth, episode: 3, episode_steps: 108
model: model_weights_4109.pth, episode: 4, episode_steps: 122
model: model_weights_4109.pth, episode: 5, episode_steps: 113
model: model_weights_4109.pth, episode: 6, episode_steps: 127
model: model_weights_4109.pth, episode: 7, episode_steps: 114
model: model_weights_4109.pth, episode: 8, episode_steps: 113
model: model_weights_4109.pth, episode: 9, episode_steps: 123
model: model_weights_4109.pth, episode: 10, episode_steps: 117
model: model_weights_4109.pth, episode: 11, episode_steps: 118
